Cod_Loc,IdProvincia,IdDepartamento,Categoría,Provincia,Departamento,Localidad,Nombre,Domicilio,Piso,CP,Cod_area,Teléfono,Mail,Web,Información adicional,Latitud,Longitud,TipoLatitudLongitud,Fuente,año_act
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,San Pablo,Riobamba 230,,1025,11,55552400,,www.san-pablo.com.ar,,-34.60658400,-58.39360100,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Santa Fe, Libreria",Av. Santa Fe 2224,,1123,11,52192582,,,,-34.59552100,-58.39886200,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Santiago Arcos Editor?,Pu?n 467,,,11, 4432 3107,,santiagoarcos.com.ar,,-34.62821290,-58.44687900,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Santillana,Leandro Alem 720,,,11,41195000,memarcos@santillana.com,www.santillana.com.ar,,-34.59933500,-58.37087300,localización precisa,CAP,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Señora Porteña,Ayacucho 563,"Piso 14º ""D""",,11,43721872,fernandocandiotto@hotmail.com,editorialportena.blogspot.com.ar,,-34.60253000,-58.39538740,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Serendipidad,Av. Ing Huergo 1485,,1107,11,43006770,,www.enriquemariscal.com.ar,,-34.62439100,-58.36468700,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Siglo XXI Argentina,Guatemala 4824,,1425,11,47709090,,www.sigloxxieditores.com.ar,,-34.58542300,-58.42559300,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Sigmar,Belgrano 1580,7º,,11,43812510,editorial@sigmar.com.ar,www.sigmar.com.ar,,-34.61364900,-58.38865700,localización precisa,CAP,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Six Ediciones Srl,Tres Arroyos 1357,,1416,,,,,,-34.60782800,-58.45858800,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Sociedad Biblica Argentina,Tucuman 352 / 58,,1049,11,43123400,,,,-34.63257500,-58.49442200,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Stadium,San Jose 539,,1076,11,4381248,,,,-34.61483630,-58.38602220,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Stella, Editorial (La Crujia)",Viamonte 1984,,1056,11,43741117,,www.editorialstella.com.ar,,-34.60092100,-58.39541600,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Stratford Book Services SA,Coronel Apolinario Figueroa 151,,,11, 4856 6242,,www.sbs.com.ar,,-34.60302270,-58.44406750,localización precisa,CAP,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Suimanga,Av. La Plata 443,2° D,1235,11,49023718,,,,-34.62005960,-58.42833930,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Summamas,Cortejarena 1862,,1281,11,43014985,,www.summamas.com,,-34.64070700,-58.38761200,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Tahiel Ediciones,Yerbal 2248,Local 59 Y,1406,11,46326136,,,,-34.62709480,-58.46114870,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Talita Kum Ediciones,Montevideo 837,7? B,1019,11,1564227123,,,,-34.59901630,-58.38955290,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Talwin,Suipacha 72,3? A,1008,11,52524519,,,,-34.60753180,-58.37938830,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Técnicas RT,Cullen 5091,,,11,45214720,tecnicasrt@gmail.com,tecnicasrt.com.ar,,-34.57277550,-58.48791190,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Temas Grupo Editorial,Bernardo de Irigoyen 972,Piso 9,,11,43005437,scarfi@editorialtemas.com,www.editorialtemas.com,,-34.61939600,-58.38016300,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Terra-Basilico,Gavilan 1679,,1416,11,45828468,,,,-34.61121900,-58.46931800,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Testimonio De Autores Catolicos Escogidos,Rivera Indarte 371,,1406,11,44551555,,,,-34.63318760,-58.46111190,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,The Bookcellar,Reconquista 533,1?piso,1003,,,,,,-34.60163900,-58.37248520,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ticargas Int. Logistics Services Sa,Defensa 269,Pb Of 1,1065,11,45895318,,,,-34.61095160,-58.37223150,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Time & Money Netword Editions,Av. Rivadavia 6351 T.2 -,20º D,1406,11,46311280,,www.timemoneynet.com,,-34.62640900,-58.45607400,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Tinta Limón,Bolivar 1596,,,11, 4301 3305,tintalimon@gmail.com,tintalimon.com.ar,,-34.62650830,-58.37246680,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Topia,Juan Maria Gutierrez 3809,3?a,1425,11,48025434,,www.topia.com.ar,,-34.60302300,-58.38109300,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Treintayseis,Mendoza 2361,?4to A,,11,52351134,edicionestreintayseis@gmail.com,www.ediciones36.com,,-34.56070110,-58.45700070,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Trenkehue, Editorial",Av. De Mayo 580,5º 4,1084,11,43712623,,,,-34.60880290,-58.37458700,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Tres Haches,Rodriguez Pe?a 1657,"Piso 7 ""C",1021,11,45529953,,,,-34.59129780,-58.38935220,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Tribuna Epsilon,Julian Alvarez 615,6? 13,1414,11,48541180,,,,-34.59932910,-58.43383270,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Tusquets Editores,Av. Independencia 1682,,,11,41249100,info@tusquets.com.ar,www.tusquetseditores.com,,-34.61820040,-58.38998070,localización precisa,CAP,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Ugerman, Editor",Ituzaingo 1151,Pb 8,1272,11,43622107,,,,-34.63294300,-58.37973500,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,UNIPE: Editorial Universitaria,Paraguay 1255,,1057,11, 4811 4107,editorial.universitaria@unipe.edu.ar,,,-34.59796980,-58.38486790,localización precisa,CAL / ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Universidad Nacional De Las Artes,Azcuénaga 1129,,1115,11,57771300,,,,-34.59477060,-58.39968420,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Ursino, Libreria",Junin 925,,1113,11,48226194,,,,-34.59825290,-58.39728540,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,V & R Editoras / Vergara & Riba Editoras,San Martin 969,Piso 10,,11,53529444,florencia.cardoso@vreditoras.com,www.vreditoras.com,,-34.59665340,-58.37418610,localización precisa,CAP,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,V?rtice,La Pampa 1517,"Piso 1 ""F""",,11,47876217,administracion@editorialvertice.com.ar,editorialvertice.com.a,,-34.55963080,-58.44565500,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,V?zquez Mazzini Editores,Santo Tom? 3315,,,11,45027931,info@vmeditores.com.ar,vmeditores.com.ar,,-34.60768280,-58.49225400,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Vallarta Sa,Av. Corrientes 1551,,1042,11,43734006,,,,-34.60402080,-58.38868670,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Vi-Da Global,Costa Rica 5639,,1414,11,48993600,,www.grupovi-da.com,,-34.58226700,-58.43501100,localización precisa,CAL/CAP,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Vinciguerra,Av. Juan de Garay 3746,,,11,49211212,contacto@vinciguerra.com.ar,www.e-vinciguerra.com.ar,,-34.63153400,-58.41712200,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Visor Enciclopedias Audiovisuales SA,Aníbal Pedro Arbeletche 1580,,,11,4918110,,www.editorialvisor.com,,-34.64959500,-58.42786200,localización precisa,CAP,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,W Editores,Aguilar 2282,3º Of 309,1426,11,4786465,,,,-34.56825640,-58.44629720,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Waldhuter,Pavon 2636,,1248,11,43008991,,,,-34.62763210,-58.40190490,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ya Es Tiempo Ediciones,Libertad 1025,6? B,1012,11,48127696,,,,-34.59656050,-58.38409210,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Zambrana Nicolas Horacio,Arenales 3537,1º B,1425,11,41799925,,,,-34.58601480,-58.41255330,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Zavalia,Alberti 835,,1223,11,49421274,,,,-34.61911970,-58.40117500,localización precisa,CAL,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Advocatus,Obispo Trejo 181,,,351,4461931,administracion@eadvocatus.com.ar,eadvocatus.com.ar,,-31.41756200,-64.18656300,localización precisa,ISBN,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Alción Editora / La Huertilla,Av. Colon 359,,5000,351,4233991,nuevaalcioneditorial@gmail.com,,,-31.41210500,-64.18816100,localización precisa,ISBN,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Alveroni Ediciones,Duarte Quiros 631,Pb Local 1,5000,351,4217842,,www.alveroni.com,,-31.41700700,-64.19414200,localización precisa,CAL,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Baez Ediciones,Obispo Oro 171,,5000,351,469355,baezediciones@yahoo.com.ar,www.librosar.com.ar,,-31.42502000,-64.18548800,localización precisa,ISBN,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Borde perdido editora / Pan,Laprida 1163,Dpto. 6,5000,261,4662242,bordeperdidoeditora@gmail.com,bordeperdidoeditora.wordpress.com,,-31.42066490,-64.20325960,localización precisa,Red de Ciudades Creativas / ISBN,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,"Brujas, Editorial",Pje. España 1486,,5000,351,4606044,,www.editorialbrujas.com.ar,,-31.43286600,-64.19051400,localización precisa,CAL / ISBN,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Buena Vista Editores / Como Pez en el Cielo,9 de Julio 849,Piso 10 Depto. B,5000,351,4515963,info@editorialbuenavista.com.ar,www.editorialbuenavista.com.ar,,-31.41141100,-64.19531500,localización precisa,ISBN,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Caballo Negro Editora,Arturo M. Bas 460,PB A,5000,351,5061372,alejocarbonell@hotmail.com,,,-31.41907440,-64.19431630,localización precisa,ISBN,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,"Camara De Lib., Pap. Y Afines",Viamonte 566 - Barrio Gral.Paz,,5000,351,4518631,,,,-31.40963530,-64.16609450,localización precisa,CAL,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Casa 13 ediciones,Pasaje Revol 19,,5000,351,156083290,casa13ediciones@gmail.com   updcasa13@gmail.com 1330022etcetera@gmail.com,www.casa13ediciones.org.ar,,-31.42350030,-64.19248710,localización precisa,Red de Ciudades Creativas,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Cen Ediciones,Santiso y Moscoso 1529,,5000,351,4721539,novelarte@gmail.com,,,-31.38787000,-64.15954400,localización precisa,ISBN,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,"Centro de Estudios Avanzado, Editorial de la Facultad de Arquitectura, Urbanismo y Diseño,",Av haya de la Torre s/n. Pabellon Argentina,Piso 1°,5000,351, 5353630 Int 56226,editorial@artes.unc.edu.ar,artes.unc.edu.ar/,,-31.43879350,-64.18895180,localización precisa,ISBN,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,"Centro de Estudios Avanzados / Departamento Editorial de la Facultad de Lenguas / Editorial de la Facultad de Arquitectura, Urbanismo y Diseño de la Universidad Nacional de Córdoba / Editorial de la UNC / Imprenta del Monserrat / Universidad Nacional de Córdoba /",Haya de la Torre 0,Piso 1,5000,,,,www.unc.edu.ar,,-31.43862400,-64.18889100,localización precisa,ISBN,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Comunic-Arte,Ituzaingo 882,PA,5000,351,4684342,,www.comunicarteonline.com.ar,,-31.42726600,-64.18598000,localización precisa,CAL,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Contamusa,Haedo 30,,5000,351,153480701,thegraycorner@gmail.com   viglietti.nicolas@gmail.com   lugregorczuk@gmail.com,http://editorialcontamusa.com.ar/,,-31.40787010,-64.21142010,localización precisa,Red de Ciudades Creativas,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Creavit,9 de Julio 245,Local 20/21,5000,351,153085416,mdmurri@gmail.com,www.kypyk.com,,-31.41404750,-64.18697410,localización precisa,ISBN,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Crossover Comics Store,Av. Gral. Paz 174,Loc 5,5000,351,4223500,,,,-31.41348000,-64.18548820,localización precisa,CAL,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Dínamo Poético,9 de julio 1631,2do. A,5000,351,156426351,albaluminosa2002@yahoo.com.ar   dinamopoetico@hotmail.com,https://dinamopoetico.tumblr.com/,,-31.40849010,-64.20568130,localización precisa,Red de Ciudades Creativas,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Documenta/Escénicas,Lima 364,,5000,351,4290280,gabrielahalac@gmail.com  edicionesdocumenta@gmail.com,www.edicionesdocumenta.com.ar,,-31.41400830,-64.17784580,localización precisa,Red de Ciudades Creativas,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Ediciones De La Terraza,La Rioja 754,2? (terraza),5000,351,6414498,edicionesdelaterraza@gmail.com,www.edicioneslaterraza.com.ar,,-31.40718348,-64.19648409,localización precisa,ISBN,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Ediciones del Boulevard,Rosario de Santa Fe 535,,5000,351, 425 8687,ediciones@delboulevard.com.ar,www.delboulevard.com.ar,,-31.41806100,-64.17699900,localización precisa,ISBN,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Ediciones del Corredor Austral,Argandona 2744,,5000,351,155586755,,,,-31.42005600,-64.14834700,localización precisa,ISBN,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Ediciones Lerner,Bolivar 352,Piso 4 B,5000,351,422388,lernereditorasrl2012@gmail.com,lernereditora.com.ar,,-31.41798160,-64.19258270,localización precisa,ISBN,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Editorial Didascalia,Av. J. Cárcano 75 Bº Don Bosco,,5000,351,4843462,,,,-31.38614800,-64.26523510,localización precisa,CAL,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Editorial Fundación H. A. Barceló / Jorge Sarmiento Editor / Universitas - Editorial Científica Universitaria / Yügen /,Obispo Trejo 1404,2,5000,351,4117411,universitaslibros@yahoo.com.ar universitas@gmail.com,,,-31.43150190,-64.19211300,localización precisa,Red de Ciudades Creativas,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Editorial San Pablo,27 de Abril 290,,5000,351,4263191,spcordoba@sanpablo.com.ar,http://www.sanpablo.com.ar,,-31.41597050,-64.18847490,localización precisa,Red de Ciudades Creativas,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,EDUCC -Editorial Universidad Católica de Córdoba-,Obispo Trejo 323,,5000,351,4286171,comercializacion.educc@ucc.edu.ar,http://www.uccor.edu.ar/home/,,-31.41941960,-64.18685670,localización precisa,CAL / Red de Ciudades Creativas,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,El Emprio Libros,9 De Julio 182,,5000,351,4253468,,,,-31.41406400,-64.18622600,localización precisa,CAL,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,El Servicio Postal,Olmos 447 (no publicar),Dpto. 6,5000,351,155926270,jmpairone@gmail.com,-,,-31.41970300,-64.18853000,localización precisa,Red de Ciudades Creativas,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Elguero Ediciones,Pedro Inchauspe 325,,5000,351,157042054,edicioneselguero@gmail.com,http://www.elgueroediciones.com.ar/,,-31.44945920,-64.19400390,localización precisa,Red de Ciudades Creativas,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Espartaco Córdoba,Dean Funes 80,,5000,351,4215028,,,,-31.41551000,-64.18557000,localización precisa,ISBN,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Eudecor,Dean Funes 70,Local 12,5000,351,4231373,libreriauniversitariacba@hotmail.com,,,-31.41575170,-64.18496590,localización precisa,ISBN,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Ferreyra Editor /,Bartolomé Piceda 940,,5000,351,1533012460,ferreyra_editor@yahoo.com.ar,,,-31.49092910,-64.18341030,localización precisa,ISBN,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Holograma,Jacinto Ríos 287,,5000,351,156652709,hologramacomics@gmail.com,http://hologramacomics.com.ar/,,-31.41284390,-64.16631400,localización precisa,Red de Ciudades Creativas,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Huellas - Ikono,Francisco de Aguirre 4443,,5000,351,153098358,analiagiaroli61@gmail.com - huellas@guiacultural.com - guiaculturaldecba@yahoo.com.ar,,,-31.36488880,-64.23220930,localización precisa,Red de Ciudades Creativas,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,I+P Editorial,Jerónimo Luis de Cabrera 50,,5000,351,4726932,omarparis@30-60.com.ar,www.i-mas-p.com,,-31.39932300,-64.17836600,localización precisa,ISBN,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Insignia,Diaz de Solis 460,Bº,5000,351,156114639 351 4705450,infoedinsignia@gmail.com,,,-31.37658370,-64.18039610,localización precisa,Red de Ciudades Creativas,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,La Central Editorial,Buenos Aires 1044,,5000,351,154602379,lacentraleditora@gmail.com,www.revistalacentral.com.ar,,-31.42830450,-64.18781820,localización precisa,Red de Ciudades Creativas,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Lago,Montevideo 1777,,5000,351,152110617,lagoeditora@gmail.com,,,-31.41574000,-64.20977870,localización precisa,Red de Ciudades Creativas,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Llanto de Mudo,Colón 335,,5000,351,152825439,llantodemudo@hotmail.com,http://llantodemudo.blogspot.com.ar/,,-31.41239670,-64.18782680,localización precisa,Red de Ciudades Creativas,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Mediterránea,Santa Ana 1981,,5000,351,155508105,mediterraneaeditorial@gmail.com,,,-31.41633020,-64.21167340,localización precisa,Red de Ciudades Creativas,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,"Patris, Editorial",Av. Ricardo Rojas 6839,,5147,351,4381067,,,,-31.34150510,-64.25560460,localización precisa,CAL,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Portaculturas,Belgrano 884,,5000,351,153174873,posta@portaculturas.com,http://portaculturas.com/,,-31.42517810,-64.19263360,localización precisa,Red de Ciudades Creativas,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Postales Japonesas,Lucio V. Mansilla 2817,,5000,351,153247615,postalesjaponesas@gmail.com,-,,-31.43777280,-64.14962060,localización precisa,Red de Ciudades Creativas,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Raíz de dos / Ronda / Nuevos Editores,Ochoa de Zárate 1019,,5000,351,4824790,dreverte@raizdedos.com.ar / editorialraizdedos@yahoo.com.ar,http://www.raizdedos.com.ar/,,-31.39144260,-64.22475000,localización precisa,Red de Ciudades Creativas / ISBN,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Señora Independencia,Caseros 261,13 E,5000,351,153717194,"grmetafisicaindependencia@gmail.com   
  ventas@editindependencia.com.ar",www.metafisicasedecentral.com,,-31.41724340,-64.18860380,localización precisa,Red de Ciudades Creativas,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Sima Editora /,Padre Luis Galeano 1890,PB 4,,,,simaeditora@yahoo.com.ar,,,-31.38615730,-64.21770260,localización precisa,ISBN,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Tinta Libre Ediciones,Estrada 136,1D,5000,351,153581899,info@tintalibre.com.ar   enkalaidijian@gmail.com,http://www.tintalibre.com.ar,,-31.42812800,-64.18700800,localización precisa,CAL / Red de Ciudades Creativas,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Tres Sol Editorial,Díaz de Solis 460,,5000,351,156114639,infoedinsignia@gmail.com,,,-31.37658370,-64.18039610,localización precisa,Red de Ciudades Creativas,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Unión Obrera Gráfica Cordobesa,Avellaneda 54,,5000,351,4236538,general@graficoscordoba.com.ar,http://www.uogc.org.ar/,,-31.31746040,-64.30689830,localización precisa,Red de Ciudades Creativas,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Universidad Pascal,Lima 363,,5000,351,4243783,,,,-31.41396600,-64.17776400,localización precisa,CAL,2019
14014010,14,14014,Editoriales de Libros,Córdoba,Capital,Cordoba,Verde Mente,Av. Gral. Paz 120,,5000,351,4113452,verdemente.rex@gmail.com,,,-31.41394630,-64.18594230,localización precisa,Red de Ciudades Creativas,2019
